A Number,B Number,Date Time,Duration (sec),Call Type,Tower ID,IMEI,IMSI,Operator Name,Lat,Lng
+91850004460,+91800004861,2025-08-24 05:14:50,64,IN,Airtel-LDH-001,354809100000259,404000000294003,JIO,30.9120,75.8530
+91800003431,+91850002678,2025-08-24 02:44:45,10,IN,JIO-LDH-001,354809100000133,404000000151461,JIO,30.8890,75.8210
+91980005802,+91850010197,2025-08-24 08:53:21,318,SMS,JIO-CHD-001,354809100000392,404000000444464,JIO,30.7333,76.7794
+91700006750,+91700003099,2025-08-24 13:20:26,1370,OUT,JIO-CHD-003,354809100000056,404000000064352,BSNL,30.7510,76.8010
+91700003938,+91700001246,2025-08-24 09:30:04,643,OUT,BSNL-JAL-001,354809104519999,404000000040595,JIO,30.9530,75.5730
+91990007475,+91800004739,2025-08-24 19:37:11,48,OUT,JIO-CHD-005,354809100000518,404000000587006,Airtel,30.7050,76.7450
+91800005262,+91850003325,2025-08-24 07:18:17,976,SMS,JIO-CHD-003,354809100000161,404000000183137,JIO,30.7510,76.8010
+91700010834,+91800010849,2025-08-24 10:09:43,65,OUT,JIO-PHR-001,354809104519999,404000000119785,JIO,31.0150,75.3480
+91990009579,+91980006818,2025-08-24 14:41:26,89,IN,JIO-CHD-005,354809100000539,404000000610763,Airtel,30.7050,76.7450
+91850009504,+91980002950,2025-08-24 14:05:30,8,OUT,JIO-LDH-001,354809100000308,404000000349436,VI,30.8890,75.8210
+91990005283,+91850004460,2025-08-24 04:00:36,26,SMS,JIO-CHD-002,354809100000497,404000000563249,BSNL,30.7420,76.7880
+91980007956,+91800007370,2025-08-24 18:28:47,90,OUT,JIO-PTK-001,354809100000413,404000000468221,JIO,31.3260,75.5760
+91850006926,+91700000306,2025-08-25 01:03:10,74,IN,JIO-CHD-002,354809100000287,404000000325679,JIO,30.7420,76.7880
+91800005262,+91990010724,2025-08-24 14:35:38,11,IN,Airtel-LDH-002,354809100000161,404000000183137,JIO,30.9250,75.8640
+91700008195,+91850009504,2025-08-24 21:16:07,340,IN,JIO-PTK-001,354809100000077,404000000088109,BSNL,31.3260,75.5760
+91990005690,+91980007176,2025-08-24 14:12:18,101,OUT,JIO-CHD-MEET,354809100000504,404000000571168,JIO,30.7380,76.7830
+91800004861,+91990005690,2025-08-24 20:37:38,687,OUT,Airtel-AMB-001,354809100000154,404000000175218,BSNL,30.5200,76.6600
+91850000697,+91850001457,2025-08-24 17:57:16,13,IN,JIO-CHD-006,354809100000224,404000000254408,JIO,30.6940,76.7270
+91800007370,+91700008195,2025-08-24 18:51:16,51,IN,Airtel-LDH-001,354809100000182,404000000206894,JIO,30.9120,75.8530
+91850003325,+91700003099,2025-08-24 19:07:01,384,IN,JIO-CHD-002,354809100000252,404000000286084,JIO,30.7420,76.7880
+91990001551,+91700007836,2025-08-24 16:09:04,1620,IN,VI-PTA-001,354809100000455,404000000515735,Airtel,30.3750,76.7820
+91850006068,+91800010977,2025-08-24 14:22:44,114,SMS,Airtel-LDH-001,354809100000273,404000000309841,JIO,30.9120,75.8530
+91850004460,+91800007370,2025-08-24 03:02:57,38,OUT,Airtel-LDH-002,354809100000259,404000000294003,JIO,30.9250,75.8640
+91980004311,+91700008714,2025-08-24 02:08:46,48,OUT,JIO-CHD-002,354809100000371,404000000420707,Airtel,30.7420,76.7880
+91800002085,+91990006728,2025-08-24 02:07:14,467,OUT,JIO-CHD-005,354809100000119,404000000135623,JIO,30.7050,76.7450
+91990003649,+91980007176,2025-08-24 07:59:34,29,IN,Airtel-LDH-001,354809100000483,404000000547411,JIO,30.9120,75.8530
+91850005482,+91700009927,2025-08-24 18:08:39,7,OUT,JIO-CHD-001,354809100000266,404000000301922,Airtel,30.7333,76.7794
+91850006926,+91700001883,2025-08-24 20:27:25,33,SMS,JIO-CHD-002,354809100000287,404000000325679,JIO,30.7420,76.7880
+91990006728,+91800005262,2025-08-24 22:41:00,81,IN,BSNL-HSP-001,354809100000511,404000000579087,JIO,31.1050,75.7040
+91850008066,+91700010526,2025-08-24 15:36:35,100,SMS,JIO-PTK-001,354809100000294,404000000333598,BSNL,31.3260,75.5760
+91700000306,+91800009044,2025-08-24 16:01:41,116,OUT,JIO-CHD-HOME,354809104512345,404000000001000,JIO,30.7280,76.7750
+91990008369,+91700008714,2025-08-24 09:58:41,40,SMS,JIO-CHD-MEET,354809100000525,404000000594925,VI,30.7380,76.7830
+91700005168,+91700003099,2025-08-24 10:34:22,32,IN,VI-PTA-001,354809100000042,404000000048514,JIO,30.3750,76.7820
+91850002311,+91700010834,2025-08-24 04:45:30,96,OUT,JIO-CHD-001,354809100000238,404000000270246,Airtel,30.7333,76.7794
+91800009044,+91850003325,2025-08-24 18:43:45,6,OUT,JIO-LDH-001,354809100000196,404000000222732,JIO,30.8890,75.8210
+91850003325,+91990002040,2025-08-24 05:35:22,26,SMS,JIO-CHD-HOME,354809100000252,404000000286084,JIO,30.7280,76.7750
+91800000604,+91700001246,2025-08-24 21:33:18,78,IN,JIO-CHD-006,354809100000112,404000000127704,VI,30.6940,76.7270
+91800004739,+91850002678,2025-08-24 21:37:48,602,SMS,BSNL-JAL-001,354809100000147,404000000167299,JIO,30.9530,75.5730
+91990008369,+91700003130,2025-08-24 04:21:40,55,OUT,JIO-PTK-001,354809100000525,404000000594925,VI,31.3260,75.5760
+91850010197,+91850008066,2025-08-24 09:37:40,13,IN,JIO-PTK-001,354809100000322,404000000365274,BSNL,31.3260,75.5760
+91850005482,+91850008066,2025-08-24 10:09:27,83,OUT,JIO-PTK-001,354809100000266,404000000301922,Airtel,31.3260,75.5760
+91990010724,+91980000676,2025-08-24 10:06:26,71,SMS,Airtel-LDH-002,354809100000553,404000000626601,Airtel,30.9250,75.8640
+91700009927,+91800008226,2025-08-24 04:40:30,58,IN,Airtel-AMB-001,354809100000091,404000000103947,Airtel,30.5200,76.6600
+91700003938,+91850008729,2025-08-24 21:23:02,111,IN,JIO-PTK-001,354809104519999,404000000040595,JIO,31.3260,75.5760
+91990006728,+91800010849,2025-08-24 04:40:53,100,IN,JIO-CHD-MEET,354809100000511,404000000579087,JIO,30.7380,76.7830
+91850011508,+91980005802,2025-08-24 08:57:27,19,SMS,JIO-CHD-002,354809100000329,404000000373193,Airtel,30.7420,76.7880
+91800007370,+91990005283,2025-08-24 11:47:48,655,OUT,JIO-PTK-001,354809100000182,404000000206894,JIO,31.3260,75.5760
+91700003099,+91990001551,2025-08-24 09:45:49,114,OUT,JIO-CHD-006,354809100000021,404000000024757,JIO,30.6940,76.7270
+91800003431,+91850000697,2025-08-24 21:03:38,323,IN,BSNL-HSP-001,354809100000133,404000000151461,JIO,31.1050,75.7040
+91850002678,+91800000604,2025-08-24 23:12:10,86,OUT,VI-PTA-001,354809100000245,404000000278165,Airtel,30.3750,76.7820
+91990001551,+91980006818,2025-08-24 03:17:57,96,IN,Airtel-LDH-002,354809100000455,404000000515735,Airtel,30.9250,75.8640
+91800009044,+91990003057,2025-08-24 11:29:55,83,IN,JIO-CHD-003,354809100000196,404000000222732,JIO,30.7510,76.8010
+91700003099,+91980000676,2025-08-24 04:10:56,50,SMS,JIO-CHD-005,354809100000021,404000000024757,JIO,30.7050,76.7450
+91700005350,+91850002311,2025-08-24 10:52:08,6,OUT,JIO-CHD-004,354809100000049,404000000056433,JIO,30.7190,76.7620
+91980004860,+91700005168,2025-08-24 07:09:45,73,OUT,JIO-CHD-005,354809100000378,404000000428626,JIO,30.7050,76.7450
+91850005482,+91700003099,2025-08-24 22:03:16,72,IN,JIO-PHR-001,354809100000266,404000000301922,Airtel,31.0150,75.3480
+91990003057,+91700005350,2025-08-24 19:05:18,321,IN,JIO-CHD-005,354809100000476,404000000539492,Airtel,30.7050,76.7450
+91980000676,+91980009677,2025-08-24 04:42:33,25,OUT,JIO-CHD-005,354809100000336,404000000381112,JIO,30.7050,76.7450
+91800005262,+91800010849,2025-08-24 06:28:52,17,SMS,JIO-CHD-001,354809100000161,404000000183137,JIO,30.7333,76.7794
+91700005350,+91800008226,2025-08-24 21:40:41,484,OUT,Airtel-LDH-002,354809100000049,404000000056433,JIO,30.9250,75.8640
+91800006894,+91990003649,2025-08-25 01:11:47,11,SMS,BSNL-HSP-001,354809104519999,404000000198975,JIO,31.1050,75.7040
+91800002599,+91990002040,2025-08-24 22:46:27,83,IN,BSNL-HSP-001,354809100000126,404000000143542,JIO,31.1050,75.7040
+91990010688,+91700003099,2025-08-24 16:52:00,113,OUT,JIO-CHD-006,354809100000546,404000000618682,JIO,30.6940,76.7270
+91800009709,+91700001883,2025-08-24 05:02:34,3,OUT,VI-PTA-001,354809100000203,404000000230651,BSNL,30.3750,76.7820
+91990005283,+91850009504,2025-08-24 08:14:09,57,OUT,BSNL-HSP-001,354809100000497,404000000563249,BSNL,31.1050,75.7040
+91980003026,+91800005262,2025-08-25 00:14:20,30,IN,JIO-CHD-006,354809100000364,404000000412788,Airtel,30.6940,76.7270
+91800003431,+91700010834,2025-08-24 16:38:34,95,OUT,JIO-CHD-005,354809100000133,404000000151461,JIO,30.7050,76.7450
+91700003938,+91800005262,2025-08-24 10:26:39,584,OUT,JIO-CHD-MEET,354809104519999,404000000040595,JIO,30.7380,76.7830
+91800000604,+91980009677,2025-08-24 05:51:04,74,OUT,Airtel-LDH-001,354809100000112,404000000127704,VI,30.9120,75.8530
+91700006802,+91980007956,2025-08-24 21:58:48,2,IN,Airtel-AMB-001,354809100000063,404000000072271,Airtel,30.5200,76.6600
+91700010834,+91850008729,2025-08-24 13:29:49,316,OUT,JIO-CHD-003,354809104519999,404000000119785,JIO,30.7510,76.8010
+91980001661,+91980002950,2025-08-24 15:47:59,4,IN,JIO-CHD-004,354809100000343,404000000389031,JIO,30.7190,76.7620
+91990005106,+91980003026,2025-08-24 15:49:43,71,IN,VI-PTA-001,354809100000490,404000000555330,JIO,30.3750,76.7820
+91800010977,+91990002040,2025-08-24 03:58:35,345,OUT,JIO-LDH-001,354809100000217,404000000246489,Airtel,30.8890,75.8210
+91700009927,+91850008729,2025-08-24 13:42:52,115,OUT,JIO-PTK-001,354809100000091,404000000103947,Airtel,31.3260,75.5760
+91980000676,+91700003938,2025-08-24 18:19:23,80,IN,JIO-CHD-003,354809100000336,404000000381112,JIO,30.7510,76.8010
+91700005350,+91980010398,2025-08-24 06:48:54,299,OUT,JIO-CHD-MEET,354809100000049,404000000056433,JIO,30.7380,76.7830
+91700003130,+91850006926,2025-08-24 02:30:00,45,IN,Airtel-LDH-002,354809100000028,404000000032676,VI,30.9250,75.8640
+91800009044,+91990009579,2025-08-24 20:53:12,112,IN,JIO-CHD-MEET,354809100000196,404000000222732,JIO,30.7380,76.7830
+91700001883,+91990008835,2025-08-24 12:13:34,198,IN,JIO-PTK-001,354809100000014,404000000016838,JIO,31.3260,75.5760
+91850001457,+91990006728,2025-08-24 02:42:13,109,IN,JIO-CHD-004,354809100000231,404000000262327,JIO,30.7190,76.7620
+91980008641,+91990007475,2025-08-24 21:10:25,111,OUT,Airtel-LDH-001,354809100000420,404000000476140,Airtel,30.9120,75.8530
+91850002678,+91990005106,2025-08-24 10:47:59,31,OUT,JIO-LDH-001,354809104519999,404000000278165,Airtel,30.8890,75.8210
+91800004861,+91700010834,2025-08-24 18:12:03,1572,OUT,JIO-CHD-005,354809100000154,404000000175218,BSNL,30.7050,76.7450
+91980010398,+91980010398,2025-08-25 01:34:03,312,OUT,JIO-CHD-005,354809100000434,404000000491978,BSNL,30.7050,76.7450
+91700005168,+91850001457,2025-08-24 17:03:45,95,OUT,Airtel-LDH-002,354809100000042,404000000048514,JIO,30.9250,75.8640
+91850003325,+91800002085,2025-08-24 07:10:07,468,IN,JIO-CHD-005,354809100000252,404000000286084,JIO,30.7050,76.7450
+91850006926,+91980006818,2025-08-24 19:27:08,259,IN,BSNL-HSP-001,354809100000287,404000000325679,JIO,31.1050,75.7040
+91990005106,+91700006750,2025-08-24 18:43:15,46,IN,JIO-CHD-005,354809100000490,404000000555330,JIO,30.7050,76.7450
+91990007475,+91700010834,2025-08-24 03:07:01,50,IN,BSNL-HSP-001,354809100000518,404000000587006,Airtel,31.1050,75.7040
+91990005106,+91800004861,2025-08-24 20:39:33,32,OUT,JIO-CHD-004,354809100000490,404000000555330,JIO,30.7190,76.7620
+91990003057,+91980003026,2025-08-24 18:04:08,619,OUT,JIO-CHD-003,354809100000476,404000000539492,Airtel,30.7510,76.8010
+91980004860,+91850008066,2025-08-25 00:18:25,5,IN,JIO-CHD-004,354809100000378,404000000428626,JIO,30.7190,76.7620
+91990003057,+91700000306,2025-08-25 01:05:24,105,OUT,JIO-CHD-MEET,354809100000476,404000000539492,Airtel,30.7380,76.7830
+91700010526,+91800009044,2025-08-24 23:47:32,79,OUT,Airtel-LDH-001,354809100000098,404000000111866,JIO,30.9120,75.8530
+91800009044,+91980001895,2025-08-24 03:53:03,34,IN,Airtel-AMB-001,354809100000196,404000000222732,JIO,30.5200,76.6600
+91980003026,+91990010688,2025-08-24 21:40:51,1014,OUT,VI-PTA-001,354809100000364,404000000412788,Airtel,30.3750,76.7820
+91800002085,+91800005262,2025-08-24 21:45:14,594,IN,JIO-CHD-MEET,354809100000119,404000000135623,JIO,30.7380,76.7830
+91850011508,+91700001883,2025-08-24 21:48:18,76,IN,JIO-LDH-001,354809100000329,404000000373193,Airtel,30.8890,75.8210
+91700005168,+91800007370,2025-08-24 02:13:40,30,IN,Airtel-LDH-001,354809100000042,404000000048514,JIO,30.9120,75.8530
+91850008729,+91990007475,2025-08-24 02:24:17,71,OUT,VI-PTA-001,354809100000301,404000000341517,Airtel,30.3750,76.7820
+91850008729,+91700010834,2025-08-24 12:27:25,105,OUT,JIO-PHR-001,354809100000301,404000000341517,Airtel,31.0150,75.3480
+91700006802,+91990001551,2025-08-24 14:30:18,39,IN,JIO-CHD-HOME,354809100000063,404000000072271,Airtel,30.7280,76.7750
+91700001883,+91980009677,2025-08-24 07:09:03,110,OUT,JIO-CHD-003,354809100000014,404000000016838,JIO,30.7510,76.8010
+91850009946,+91800008226,2025-08-24 13:23:06,542,IN,JIO-PHR-001,354809100000315,404000000357355,JIO,31.0150,75.3480
+91700003099,+91990009579,2025-08-24 07:09:15,94,OUT,Airtel-LDH-001,354809100000021,404000000024757,JIO,30.9120,75.8530
+91990003649,+91850009504,2025-08-24 23:10:40,48,OUT,JIO-CHD-003,354809100000483,404000000547411,JIO,30.7510,76.8010
+91990003043,+91980001895,2025-08-24 14:01:54,10,OUT,JIO-LDH-001,354809100000469,404000000531573,JIO,30.8890,75.8210
+91850006068,+91990005690,2025-08-24 04:37:26,36,SMS,BSNL-JAL-001,354809100000273,404000000309841,JIO,30.9530,75.5730
+91990002040,+91980007176,2025-08-25 00:15:20,185,IN,JIO-CHD-001,354809100000462,404000000523654,JIO,30.7333,76.7794
+91850000697,+91800008226,2025-08-24 20:47:28,45,OUT,JIO-LDH-001,354809100000224,404000000254408,JIO,30.8890,75.8210
+91980005647,+91980005802,2025-08-24 07:59:03,504,OUT,JIO-PHR-001,354809100000385,404000000436545,Airtel,31.0150,75.3480
+91700008714,+91700008714,2025-08-24 12:36:53,17,OUT,JIO-CHD-MEET,354809100000084,404000000096028,JIO,30.7380,76.7830
+91980007956,+91990008835,2025-08-24 12:37:07,155,IN,JIO-PTK-001,354809100000413,404000000468221,JIO,31.3260,75.5760
+91850002678,+91850001457,2025-08-24 23:11:41,94,OUT,VI-PTA-001,354809100000245,404000000278165,Airtel,30.3750,76.7820
+91980005647,+91850000697,2025-08-24 20:58:41,18,SMS,JIO-LDH-001,354809100000385,404000000436545,Airtel,30.8890,75.8210
+91800010977,+91990009579,2025-08-24 16:06:03,9,SMS,Airtel-LDH-001,354809100000217,404000000246489,Airtel,30.9120,75.8530
+91850010197,+91800002085,2025-08-24 06:46:34,667,OUT,JIO-PTK-001,354809100000322,404000000365274,BSNL,31.3260,75.5760
+91700005168,+91980001895,2025-08-24 17:54:38,87,SMS,BSNL-JAL-001,354809100000042,404000000048514,JIO,30.9530,75.5730
+91800010849,+91800003986,2025-08-24 05:36:57,559,OUT,BSNL-HSP-001,354809100000210,404000000238570,VI,31.1050,75.7040
+91800010849,+91700003938,2025-08-24 08:49:41,577,OUT,JIO-CHD-003,354809100000210,404000000238570,VI,30.7510,76.8010
+91850003325,+91850009946,2025-08-24 20:10:20,15,IN,JIO-CHD-HOME,354809100000252,404000000286084,JIO,30.7280,76.7750
+91850002678,+91990003043,2025-08-24 07:02:23,436,IN,Airtel-LDH-002,354809100000245,404000000278165,Airtel,30.9250,75.8640
+91700008714,+91990010724,2025-08-24 14:18:56,248,IN,VI-PTA-001,354809100000084,404000000096028,JIO,30.3750,76.7820
+91850008729,+91990010724,2025-08-24 04:38:21,93,IN,JIO-CHD-001,354809100000301,404000000341517,Airtel,30.7333,76.7794
+91700008195,+91850006289,2025-08-24 16:31:59,85,IN,JIO-CHD-003,354809100000077,404000000088109,BSNL,30.7510,76.8010
+91800004861,+91800009044,2025-08-25 01:20:02,967,OUT,JIO-CHD-003,354809100000154,404000000175218,BSNL,30.7510,76.8010
+91980008641,+91800006689,2025-08-24 17:39:30,17,IN,JIO-CHD-006,354809100000420,404000000476140,Airtel,30.6940,76.7270
+91850008066,+91980004860,2025-08-24 02:59:37,90,IN,BSNL-HSP-001,354809100000294,404000000333598,BSNL,31.1050,75.7040
+91980007956,+91980005647,2025-08-24 18:20:52,106,IN,JIO-PHR-001,354809100000413,404000000468221,JIO,31.0150,75.3480
+91700008714,+91850006289,2025-08-24 06:30:07,651,IN,JIO-CHD-004,354809100000084,404000000096028,JIO,30.7190,76.7620
+91850008066,+91850003325,2025-08-24 23:19:11,2,OUT,Airtel-LDH-001,354809100000294,404000000333598,BSNL,30.9120,75.8530
+91990003649,+91700001246,2025-08-24 05:05:29,37,IN,JIO-CHD-004,354809100000483,404000000547411,JIO,30.7190,76.7620
+91700010526,+91990008835,2025-08-24 02:09:04,5,OUT,JIO-CHD-MEET,354809100000098,404000000111866,JIO,30.7380,76.7830
+91990008369,+91980003026,2025-08-24 20:53:15,431,OUT,JIO-CHD-004,354809100000525,404000000594925,VI,30.7190,76.7620
+91800008226,+91990007475,2025-08-24 18:43:37,61,OUT,JIO-CHD-HOME,354809100000189,404000000214813,JIO,30.7280,76.7750
+91700007836,+91980002950,2025-08-25 00:55:49,65,OUT,JIO-CHD-002,354809104512345,404000000080190,JIO,30.7420,76.7880
+91980001895,+91850008066,2025-08-24 03:22:07,96,IN,JIO-CHD-004,354809100000350,404000000396950,JIO,30.7190,76.7620
+91700006802,+91850001457,2025-08-24 15:14:28,459,IN,VI-PTA-001,354809100000063,404000000072271,Airtel,30.3750,76.7820
+91800008226,+91990007475,2025-08-25 00:39:51,1395,SMS,JIO-CHD-HOME,354809100000189,404000000214813,JIO,30.7280,76.7750
+91800009044,+91700005350,2025-08-24 04:18:09,111,IN,JIO-PTK-001,354809100000196,404000000222732,JIO,31.3260,75.5760
+91800009709,+91850008066,2025-08-24 07:44:34,414,OUT,JIO-PHR-001,354809100000203,404000000230651,BSNL,31.0150,75.3480
+91990003649,+91980007176,2025-08-24 09:56:58,549,IN,JIO-PTK-001,354809100000483,404000000547411,JIO,31.3260,75.5760
+91990003057,+91700003938,2025-08-25 00:15:01,183,IN,Airtel-AMB-001,354809100000476,404000000539492,Airtel,30.5200,76.6600
+91980004860,+91850011508,2025-08-24 07:38:57,52,OUT,JIO-PHR-001,354809100000378,404000000428626,JIO,31.0150,75.3480
+91850001457,+91800007370,2025-08-25 00:57:02,91,IN,JIO-CHD-MEET,354809100000231,404000000262327,JIO,30.7380,76.7830
+91980002950,+91990003649,2025-08-24 07:10:37,21,SMS,JIO-CHD-003,354809100000357,404000000404869,Airtel,30.7510,76.8010
+91850011508,+91990003043,2025-08-24 06:15:40,91,OUT,Airtel-LDH-002,354809100000329,404000000373193,Airtel,30.9250,75.8640
+91980002950,+91980004860,2025-08-25 01:12:45,79,SMS,JIO-PHR-001,354809100000357,404000000404869,Airtel,31.0150,75.3480
+91850002311,+91990009579,2025-08-25 00:16:07,47,SMS,VI-PTA-001,354809100000238,404000000270246,Airtel,30.3750,76.7820
+91990010688,+91800002599,2025-08-24 09:04:36,55,OUT,JIO-CHD-MEET,354809100000546,404000000618682,JIO,30.7380,76.7830
+91980009677,+91990005283,2025-08-24 05:37:32,49,OUT,JIO-CHD-001,354809100000427,404000000484059,BSNL,30.7333,76.7794
+91980006818,+91700008714,2025-08-24 09:17:43,50,SMS,BSNL-JAL-001,354809100000399,404000000452383,JIO,30.9530,75.5730
+91990003649,+91980007956,2025-08-24 13:04:12,76,SMS,Airtel-LDH-001,354809100000483,404000000547411,JIO,30.9120,75.8530
+91990001551,+91980005647,2025-08-24 21:49:27,65,IN,JIO-CHD-005,354809100000455,404000000515735,Airtel,30.7050,76.7450
+91700006750,+91980008641,2025-08-24 10:26:16,94,SMS,JIO-CHD-005,354809100000056,404000000064352,BSNL,30.7050,76.7450
+91800006894,+91800009709,2025-08-24 02:39:25,94,OUT,VI-PTA-001,354809100000175,404000000198975,JIO,30.3750,76.7820
+91990002040,+91850006289,2025-08-24 03:24:23,32,IN,JIO-CHD-002,354809100000462,404000000523654,JIO,30.7420,76.7880
+91700001246,+91850004460,2025-08-24 14:37:35,113,IN,JIO-CHD-002,354809100000007,404000000008919,VI,30.7420,76.7880
+91980004860,+91980010398,2025-08-24 07:10:14,1703,OUT,BSNL-JAL-001,354809100000378,404000000428626,JIO,30.9530,75.5730
+91850006926,+91990000801,2025-08-24 19:09:25,27,SMS,JIO-CHD-005,354809100000287,404000000325679,JIO,30.7050,76.7450
+91700008714,+91850009946,2025-08-24 12:02:10,85,OUT,JIO-LDH-001,354809100000084,404000000096028,JIO,30.8890,75.8210
+91990005283,+91850006068,2025-08-24 07:45:06,40,OUT,JIO-CHD-003,354809100000497,404000000563249,BSNL,30.7510,76.8010
+91980001661,+91990003649,2025-08-24 23:10:52,93,IN,BSNL-JAL-001,354809100000343,404000000389031,JIO,30.9530,75.5730
+91980006818,+91850009946,2025-08-24 22:51:15,81,OUT,JIO-CHD-002,354809100000399,404000000452383,JIO,30.7420,76.7880
+91800005262,+91990003043,2025-08-24 17:29:02,1389,OUT,JIO-PHR-001,354809100000161,404000000183137,JIO,31.0150,75.3480
+91700003130,+91700007836,2025-08-24 04:59:31,62,OUT,VI-PTA-001,354809100000028,404000000032676,VI,30.3750,76.7820
+91850000697,+91700006802,2025-08-25 00:44:06,84,OUT,JIO-CHD-003,354809100000224,404000000254408,JIO,30.7510,76.8010
+91980010429,+91850006068,2025-08-24 09:40:51,16,IN,JIO-LDH-001,354809100000441,404000000499897,JIO,30.8890,75.8210
+91990008369,+91800009044,2025-08-24 14:32:49,1,SMS,JIO-CHD-003,354809100000525,404000000594925,VI,30.7510,76.8010
+91850000697,+91700005350,2025-08-24 22:23:01,93,OUT,JIO-LDH-001,354809100000224,404000000254408,JIO,30.8890,75.8210
+91800010977,+91850000697,2025-08-24 03:26:03,75,SMS,JIO-CHD-002,354809100000217,404000000246489,Airtel,30.7420,76.7880
+91990005106,+91980006818,2025-08-24 20:07:39,762,IN,JIO-CHD-005,354809100000490,404000000555330,JIO,30.7050,76.7450
+91800005262,+91850002311,2025-08-25 00:05:09,411,IN,JIO-CHD-006,354809100000161,404000000183137,JIO,30.6940,76.7270
